Open time,Open price,High price,Low price,Close price,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1651267800000,38609.51000000,38619.41000000,38450.47000000,38560.15000000,281.52652000,1651269599999,10849284.51268690,13121,116.41197000,4485538.35856940
1651269600000,38560.14000000,38609.52000000,38430.03000000,38590.00000000,401.84424000,1651271399999,15479072.00215000,15277,197.91089000,7623265.13882110
1651271400000,38589.99000000,38635.29000000,38530.22000000,38608.63000000,256.62228000,1651273199999,9902197.14353990,10291,130.36401000,5030079.20228360
1651273200000,38608.63000000,38648.99000000,38555.98000000,38584.39000000,307.03022000,1651274999999,11855270.25493660,9707,136.26217000,5261349.62642160
1651275000000,38584.40000000,38665.36000000,38570.20000000,38596.11000000,361.14006000,1651276799999,13944715.45165560,10350,162.85211000,6288289.46932830
1651276800000,38596.11000000,38795.38000000,38563.06000000,38732.42000000,760.57325000,1651278599999,29409194.56883150,15186,479.78461000,18552759.50059980
1651278600000,38732.42000000,38732.43000000,38551.12000000,38639.95000000,390.35734000,1651280399999,15071903.54419000,11177,177.04458000,6834678.83006250
1651280400000,38639.96000000,38716.32000000,38630.00000000,38704.54000000,351.58444000,1651282199999,13596596.83064440,10642,195.68604000,7566803.07444060
1651282200000,38704.53000000,38764.26000000,38671.14000000,38701.96000000,371.41510000,1651283999999,14381044.98313980,10741,192.43941000,7451067.19071570
1651284000000,38701.96000000,38772.56000000,38685.22000000,38703.30000000,407.20854000,1651285799999,15770327.38815080,11248,212.29590000,8221913.08111230
1651285800000,38703.30000000,38737.04000000,38656.17000000,38692.99000000,412.56701000,1651287599999,15961479.63285320,11827,211.11515000,8167284.93599790
1651287600000,38693.00000000,38706.11000000,38600.00000000,38620.51000000,324.38780000,1651289399999,12533662.57632160,11140,145.59429000,5625087.79261840
1651289400000,38620.51000000,38674.12000000,38586.65000000,38656.37000000,267.06884000,1651291199999,10319760.43289070,9807,127.37480000,4921598.20957700
1651291200000,38656.37000000,38699.63000000,38591.61000000,38596.11000000,401.08550000,1651292999999,15501741.13953610,15866,186.04513000,7190875.98790750
1651293000000,38596.10000000,38609.76000000,38493.52000000,38553.36000000,450.32657000,1651294799999,17356194.05217190,13954,199.34965000,7683396.53726410
1651294800000,38553.35000000,38624.87000000,38523.28000000,38621.09000000,302.36068000,1651296599999,11666290.37604200,14579,149.35001000,5762428.68853200
1651296600000,38621.10000000,38778.79000000,38590.13000000,38703.01000000,554.81782000,1651298399999,21467261.53162550,16981,301.96463000,11684733.65914500
1651298400000,38703.01000000,38729.17000000,38660.05000000,38661.30000000,344.30532000,1651300199999,13321384.04542300,14922,165.79295000,6414731.67932110
1651300200000,38661.29000000,38734.63000000,38646.69000000,38701.11000000,294.83496000,1651301999999,11407016.45687290,12062,160.55961000,6211640.88608030
1651302000000,38701.11000000,38725.13000000,38650.00000000,38678.00000000,383.73627000,1651303799999,14844205.12101570,15217,178.86230000,6918766.70839330
1651303800000,38678.01000000,38746.15000000,38634.24000000,38650.34000000,483.68505000,1651305599999,18711574.17603490,17581,267.91381000,10364740.42438010
1651305600000,38650.35000000,38688.72000000,38580.00000000,38582.95000000,764.34621000,1651307399999,29528160.91106110,22240,258.92880000,10004912.55936560
1651307400000,38582.96000000,38636.52000000,38536.66000000,38577.06000000,777.94870000,1651309199999,30027250.77800890,23695,402.48796000,15534566.69360420
1651309200000,38577.07000000,38638.06000000,38554.83000000,38587.15000000,438.06909000,1651310999999,16908624.06286100,19641,199.69129000,7707067.03590150
1651311000000,38587.16000000,38644.03000000,38540.98000000,38622.50000000,443.73977000,1651312799999,17125907.93120700,21568,217.03870000,8375855.54461330
1651312800000,38622.51000000,38636.47000000,38577.07000000,38629.86000000,393.41647000,1651314599999,15185935.77583600,20125,201.38448000,7773286.96621770
1651314600000,38629.86000000,38658.72000000,38564.46000000,38566.49000000,411.10613000,1651316399999,15875114.02535440,19372,211.56599000,8169399.45467480
1651316400000,38566.49000000,38620.00000000,38563.40000000,38619.24000000,337.54539000,1651318199999,13027999.57529990,21339,157.62610000,6083706.22320990
1651318200000,38619.24000000,38636.21000000,38569.43000000,38580.01000000,390.45146000,1651319999999,15068656.59982580,23293,206.09266000,7953515.73582700
1651320000000,38580.00000000,38610.00000000,38560.16000000,38595.47000000,357.39889000,1651321799999,13789242.54372520,24985,152.98557000,5902540.98477150
1651321800000,38595.47000000,38604.62000000,38525.34000000,38536.23000000,410.12309000,1651323599999,15816462.08151260,19784,163.40877000,6301184.83147850
1651323600000,38536.23000000,38638.24000000,38510.00000000,38610.01000000,460.62870000,1651325399999,17774487.44834700,14487,235.57325000,9088506.03752850
1651325400000,38610.02000000,38628.43000000,38501.00000000,38506.33000000,815.16529000,1651327199999,31421778.52992790,24596,429.17919000,16542695.66422070
1651327200000,38506.32000000,38638.38000000,38323.59000000,38394.46000000,3021.23596000,1651328999999,116242162.10572750,35555,1339.72367000,51544322.20117540
1651329000000,38394.46000000,38432.28000000,38211.00000000,38258.27000000,1406.56452000,1651330799999,53891641.03583380,36653,463.69256000,17772866.70999570
1651330800000,38258.27000000,38492.34000000,38156.04000000,38467.55000000,1760.16386000,1651332599999,67444548.96014010,39286,969.18008000,37134512.10118950
1651332600000,38467.54000000,38529.98000000,38418.07000000,38466.56000000,690.02474000,1651334399999,26544316.80041660,31379,338.41390000,13018173.59476560
1651334400000,38466.56000000,38600.01000000,38445.87000000,38561.28000000,941.29597000,1651336199999,36279780.65504600,32310,414.68272000,15979611.65628300
1651336200000,38561.28000000,38610.15000000,38404.29000000,38426.31000000,858.62399000,1651337999999,33101219.43730940,30583,339.15933000,13072201.45186670
1651338000000,38426.31000000,38448.25000000,38250.64000000,38280.74000000,1858.44471000,1651339799999,71211545.15006750,32392,1207.03512000,46242265.95119140
1651339800000,38280.73000000,38408.88000000,38201.78000000,38286.36000000,815.56724000,1651341599999,31230011.04374620,29741,374.76070000,14350547.55513290
1651341600000,38286.35000000,38353.53000000,38243.55000000,38311.90000000,532.55319000,1651343399999,20395356.48309370,25616,277.20258000,10615703.00892270
1651343400000,38311.90000000,38353.69000000,38203.32000000,38345.82000000,555.39289000,1651345199999,21254014.76309290,16015,287.79411000,11013919.13666600
1651345200000,38345.82000000,38388.45000000,38307.90000000,38355.50000000,403.73421000,1651346999999,15483866.30963840,12061,196.71738000,7544634.99973700
1651347000000,38355.50000000,38499.00000000,38303.34000000,38466.83000000,603.37473000,1651348799999,23176692.85619740,13842,354.51799000,13620221.36502270
1651348800000,38466.82000000,38466.83000000,38332.30000000,38359.87000000,326.04851000,1651350599999,12521187.15573650,10910,149.40912000,5737195.58106320
1651350600000,38359.87000000,38361.59000000,38282.08000000,38326.45000000,350.66518000,1651352399999,13442557.51708770,10323,165.66015000,6350241.18614800
1651352400000,38326.45000000,38365.92000000,38248.66000000,38326.24000000,342.57195000,1651354199999,13121582.26113760,10181,160.19278000,6136132.56980830
1651354200000,38326.24000000,38370.84000000,38301.12000000,38301.14000000,248.50695000,1651355999999,9524799.46293770,10640,100.83470000,3864775.57423900
1651356000000,38301.13000000,38323.08000000,38160.00000000,38318.42000000,793.97726000,1651357799999,30361769.65366030,20169,356.51713000,13634941.74061160
1651357800000,38318.43000000,38370.00000000,38230.00000000,38250.44000000,582.36959000,1651359599999,22316451.12353780,16685,262.81478000,10071294.68603560
1651359600000,38250.43000000,38277.77000000,37578.20000000,37740.72000000,5280.43557000,1651361399999,199838795.70833320,105054,1865.69179000,70506413.48077870
1651361400000,37740.71000000,37884.87000000,37588.00000000,37630.80000000,1449.38519000,1651363199999,54648976.53206030,29919,712.29395000,26856717.71911510
1651363200000,37630.80000000,37772.81000000,37612.43000000,37632.85000000,962.94022000,1651364999999,36284727.26800800,23827,472.13346000,17790306.15168140
1651365000000,37632.85000000,37806.79000000,37500.00000000,37680.67000000,1350.89550000,1651366799999,50841672.92689390,32107,580.61654000,21863481.33337520
1651366800000,37680.66000000,37737.17000000,37543.79000000,37606.70000000,690.02000000,1651368599999,25973363.36321650,20024,310.24161000,11679302.73690500
1651368600000,37606.70000000,38077.10000000,37386.38000000,37937.07000000,1932.63157000,1651370399999,72924908.64971000,47066,967.85876000,36543636.18186530
1651370400000,37937.07000000,38053.68000000,37888.20000000,37942.27000000,586.28505000,1651372199999,22261221.78394060,23477,310.65432000,11794936.23713340
1651372200000,37942.27000000,37957.96000000,37771.81000000,37817.79000000,494.96056000,1651373999999,18737917.58243360,23323,228.69433000,8657363.48654560
1651374000000,37817.78000000,38023.20000000,37801.52000000,38009.95000000,466.55226000,1651375799999,17689568.43089660,19580,279.90512000,10612641.75456680
1651375800000,38009.95000000,38064.39000000,37952.09000000,38041.44000000,499.98624000,1651377599999,19003385.19273050,18238,276.36285000,10503682.55416170
1651377600000,38041.44000000,38063.41000000,37972.49000000,37980.11000000,505.65873000,1651379399999,19225614.16652530,20756,219.31814000,8339267.57522610
1651379400000,37980.11000000,37980.11000000,37885.30000000,37948.39000000,900.11681000,1651381199999,34130141.36047880,23981,597.08691000,22636426.91603020
1651381200000,37948.39000000,38165.12000000,37899.21000000,38094.23000000,1521.40318000,1651382999999,57888882.56238930,25393,931.05853000,35418066.91682980
1651383000000,38094.24000000,38125.14000000,38041.79000000,38060.05000000,665.00322000,1651384799999,25329173.74814000,17300,410.47398000,15634555.00204220
1651384800000,38060.06000000,38149.92000000,38041.02000000,38069.05000000,490.94999000,1651386599999,18700413.68438070,21593,280.14521000,10670881.66632910
1651386600000,38069.06000000,38079.76000000,37950.00000000,37952.66000000,542.87881000,1651388399999,20631455.09766510,18795,227.56421000,8646870.75318560
1651388400000,37952.67000000,37981.45000000,37897.20000000,37942.88000000,892.05730000,1651390199999,33851145.16848020,17848,226.67924000,8601023.67664870
1651390200000,37942.88000000,37999.00000000,37924.85000000,37970.27000000,487.11062000,1651391999999,18496106.91489760,11670,271.06761000,10292604.29394840
1651392000000,37970.27000000,38058.16000000,37924.13000000,38005.23000000,463.72193000,1651393799999,17626009.74861810,14917,239.69548000,9111953.24472560
1651393800000,38005.23000000,38058.46000000,37976.91000000,38031.51000000,341.91670000,1651395599999,12999725.21860860,14439,176.56377000,6712574.81534010
1651395600000,38031.51000000,38056.59000000,37944.07000000,37964.52000000,276.08065000,1651397399999,10488958.02594700,11750,129.00867000,4901926.25403230
1651397400000,37964.51000000,38000.00000000,37866.62000000,37974.54000000,488.53556000,1651399199999,18536080.28706770,15443,266.11665000,10096310.38090700
1651399200000,37974.55000000,38075.21000000,37951.64000000,38055.34000000,420.18994000,1651400999999,15972974.00175520,19369,208.74044000,7935115.87006990
1651401000000,38055.35000000,38094.16000000,37970.68000000,38026.25000000,388.35647000,1651402799999,14773705.50309990,15125,186.25893000,7085051.54850160
1651402800000,38026.24000000,38057.97000000,37935.65000000,37944.74000000,464.46201000,1651404599999,17647149.84242690,18857,201.24794000,7645556.32793780
1651404600000,37944.73000000,37951.19000000,37903.70000000,37942.78000000,393.93902000,1651406399999,14943052.15328620,19953,156.86898000,5950099.26595660
1651406400000,37942.78000000,38030.00000000,37841.90000000,37980.44000000,712.08314000,1651408199999,27005180.34856320,26727,364.93546000,13840363.00846490
1651408200000,37980.43000000,37996.03000000,37900.06000000,37969.99000000,337.21987000,1651409999999,12795462.89597690,19581,164.13729000,6227771.88704870
1651410000000,37969.99000000,38026.85000000,37936.04000000,37996.45000000,330.79811000,1651411799999,12563709.75749270,17982,186.70364000,7090933.80089050
1651411800000,37996.46000000,38025.55000000,37915.49000000,37922.85000000,289.43642000,1651413599999,10989316.89561740,16724,139.92805000,5313062.01019640
1651413600000,37922.84000000,37995.00000000,37904.00000000,37931.25000000,486.24919000,1651415399999,18447145.82278980,15378,265.61507000,10076434.53672020
1651415400000,37931.24000000,38022.65000000,37891.90000000,37991.17000000,624.38139000,1651417199999,23710818.81218410,23492,306.66314000,11647000.17952720
1651417200000,37991.17000000,38317.08000000,37981.14000000,38282.90000000,1704.14561000,1651418999999,65019730.20601060,33468,1050.56650000,40082214.11401400
1651419000000,38282.89000000,38641.46000000,38171.99000000,38490.00000000,1925.03312000,1651420799999,73910194.55600120,39883,1058.36091000,40633261.70143260
1651420800000,38490.01000000,38675.00000000,38390.79000000,38564.13000000,1544.34752000,1651422599999,59533171.51881330,35564,789.78640000,30448316.39920590
1651422600000,38564.12000000,38606.79000000,38482.31000000,38504.49000000,640.82260000,1651424399999,24703849.07388670,20653,316.78649000,12212349.88370990
